"Année de naissance";"Sexe";"Age";"Quotient de mortalité par âge x (Qx)"
"1998";"Homme";"80 ans";0.016248
"1998";"Homme";"81 ans";0.018705
"1998";"Homme";"82 ans";0.021645
"1998";"Homme";"83 ans";0.025167
"1998";"Homme";"84 ans";0.029367
"1998";"Homme";"85 ans";0.034328
"1998";"Homme";"86 ans";0.040150
"1998";"Homme";"87 ans";0.046990
"1998";"Homme";"88 ans";0.055043
"1998";"Homme";"89 ans";0.064549
"1998";"Homme";"90 ans";0.075715
"1998";"Homme";"91 ans";0.088731
"1998";"Homme";"92 ans";0.103697
"1998";"Homme";"93 ans";0.120686
"1998";"Homme";"94 ans";0.139771
"1998";"Homme";"95 ans";0.160937
"1998";"Homme";"96 ans";0.184212
"1998";"Homme";"97 ans";0.209994
"1998";"Homme";"98 ans";0.238886
"1998";"Homme";"99 ans";0.271643
"1998";"Homme";"100 ans";0.308591
"1998";"Homme";"101 ans";0.349730
"1998";"Homme";"102 ans";0.394287
"1998";"Homme";"103 ans";0.442355
"1998";"Homme";"104 ans";0.498308
"1998";"Homme";"105 ans";0.565688
"1998";"Homme";"106 ans";0.616567
"1998";"Homme";"107 ans";0.668679
"1998";"Homme";"108 ans";0.721112
"1998";"Homme";"109 ans";0.772654
"1998";"Homme";"110 ans";0.821822
"1998";"Homme";"111 ans";0.866961
"1998";"Homme";"112 ans";0.906438
"1998";"Homme";"113 ans";0.938912
"1998";"Homme";"114 ans";0.963648
"1998";"Homme";"115 ans";0.980750
"1998";"Homme";"116 ans";0.991216
"1998";"Homme";"117 ans";0.996701
"1998";"Homme";"118 ans";0.999053
"1998";"Homme";"119 ans";0.999824
"1998";"Homme";"120 ans";1.000000
"1999";"Homme";"65 ans";0.003121
"1999";"Homme";"66 ans";0.003349
"1999";"Homme";"67 ans";0.003587
"1999";"Homme";"68 ans";0.003845
"1999";"Homme";"69 ans";0.004144
"1999";"Homme";"70 ans";0.004509
"1999";"Homme";"71 ans";0.004964
"1999";"Homme";"72 ans";0.005517
"1999";"Homme";"73 ans";0.006178
"1999";"Homme";"74 ans";0.006967
"1999";"Homme";"75 ans";0.007903
"1999";"Homme";"76 ans";0.009010
"1999";"Homme";"77 ans";0.010327
"1999";"Homme";"78 ans";0.011996
"1999";"Homme";"79 ans";0.013972
"1999";"Homme";"80 ans";0.016010
"1999";"Homme";"81 ans";0.018437
"1999";"Homme";"82 ans";0.021340
"1999";"Homme";"83 ans";0.024817
"1999";"Homme";"84 ans";0.028965
"1999";"Homme";"85 ans";0.033868
"1999";"Homme";"86 ans";0.039626
"1999";"Homme";"87 ans";0.046395
"1999";"Homme";"88 ans";0.054371
"1999";"Homme";"89 ans";0.063791
"1999";"Homme";"90 ans";0.074863
"1999";"Homme";"91 ans";0.087781
"1999";"Homme";"92 ans";0.102647
"1999";"Homme";"93 ans";0.119541
"1999";"Homme";"94 ans";0.138540
"1999";"Homme";"95 ans";0.159634
"1999";"Homme";"96 ans";0.182855
"1999";"Homme";"97 ans";0.208599
"1999";"Homme";"98 ans";0.237464
"1999";"Homme";"99 ans";0.270202
"1999";"Homme";"100 ans";0.307142
"1999";"Homme";"101 ans";0.348238
"1999";"Homme";"102 ans";0.392773
"1999";"Homme";"103 ans";0.440910
"1999";"Homme";"104 ans";0.496949
"1999";"Homme";"105 ans";0.564422
"1999";"Homme";"106 ans";0.615507
"1999";"Homme";"107 ans";0.667850
"1999";"Homme";"108 ans";0.720526
"1999";"Homme";"109 ans";0.772307
"1999";"Homme";"110 ans";0.821691
"1999";"Homme";"111 ans";0.867007
"1999";"Homme";"112 ans";0.906605
"1999";"Homme";"113 ans";0.939137
"1999";"Homme";"114 ans";0.963871
"1999";"Homme";"115 ans";0.980930
"1999";"Homme";"116 ans";0.991334
"1999";"Homme";"117 ans";0.996762
"1999";"Homme";"118 ans";0.999077
"1999";"Homme";"119 ans";0.999830
"1999";"Homme";"120 ans";1.000000
"2000";"Homme";"65 ans";0.003041
"2000";"Homme";"66 ans";0.003263
"2000";"Homme";"67 ans";0.003496
"2000";"Homme";"68 ans";0.003749
"2000";"Homme";"69 ans";0.004042
"2000";"Homme";"70 ans";0.004402
"2000";"Homme";"71 ans";0.004850
"2000";"Homme";"72 ans";0.005396
"2000";"Homme";"73 ans";0.006049
"2000";"Homme";"74 ans";0.006828
"2000";"Homme";"75 ans";0.007753
"2000";"Homme";"76 ans";0.008849
"2000";"Homme";"77 ans";0.010152
"2000";"Homme";"78 ans";0.011806
"2000";"Homme";"79 ans";0.013766
"2000";"Homme";"80 ans";0.015778
"2000";"Homme";"81 ans";0.018174
"2000";"Homme";"82 ans";0.021040
"2000";"Homme";"83 ans";0.024474
"2000";"Homme";"84 ans";0.028571
"2000";"Homme";"85 ans";0.033416
"2000";"Homme";"86 ans";0.039110
"2000";"Homme";"87 ans";0.045810
"2000";"Homme";"88 ans";0.053709
"2000";"Homme";"89 ans";0.063042
"2000";"Homme";"90 ans";0.074022
"2000";"Homme";"91 ans";0.086841
"2000";"Homme";"92 ans";0.101608
"2000";"Homme";"93 ans";0.118407
"2000";"Homme";"94 ans";0.137320
"2000";"Homme";"95 ans";0.158342
"2000";"Homme";"96 ans";0.181509
"2000";"Homme";"97 ans";0.207214
"2000";"Homme";"98 ans";0.236051
"2000";"Homme";"99 ans";0.268768
"2000";"Homme";"100 ans";0.305650
"2000";"Homme";"101 ans";0.346695
"2000";"Homme";"102 ans";0.391262
"2000";"Homme";"103 ans";0.439464
"2000";"Homme";"104 ans";0.495588
"2000";"Homme";"105 ans";0.563151
"2000";"Homme";"106 ans";0.614442
"2000";"Homme";"107 ans";0.667013
"2000";"Homme";"108 ans";0.719930
"2000";"Homme";"109 ans";0.771949
"2000";"Homme";"110 ans";0.821550
"2000";"Homme";"111 ans";0.867043
"2000";"Homme";"112 ans";0.906763
"2000";"Homme";"113 ans";0.939354
"2000";"Homme";"114 ans";0.964088
"2000";"Homme";"115 ans";0.981104
"2000";"Homme";"116 ans";0.991448
"2000";"Homme";"117 ans";0.996821
"2000";"Homme";"118 ans";0.999100
"2000";"Homme";"119 ans";0.999836
"2000";"Homme";"120 ans";1.000000
"2001";"Homme";"65 ans";0.002962
"2001";"Homme";"66 ans";0.003179
"2001";"Homme";"67 ans";0.003406
"2001";"Homme";"68 ans";0.003655
"2001";"Homme";"69 ans";0.003943
"2001";"Homme";"70 ans";0.004297
"2001";"Homme";"71 ans";0.004740
"2001";"Homme";"72 ans";0.005278
"2001";"Homme";"73 ans";0.005922
"2001";"Homme";"74 ans";0.006692
"2001";"Homme";"75 ans";0.007607
"2001";"Homme";"76 ans";0.008691
"2001";"Homme";"77 ans";0.009981
"2001";"Homme";"78 ans";0.011621
"2001";"Homme";"79 ans";0.013564
"2001";"Homme";"80 ans";0.015552
"2001";"Homme";"81 ans";0.017918
"2001";"Homme";"82 ans";0.020747
"2001";"Homme";"83 ans";0.024137
"2001";"Homme";"84 ans";0.028183
"2001";"Homme";"85 ans";0.032971
"2001";"Homme";"86 ans";0.038603
"2001";"Homme";"87 ans";0.045233
"2001";"Homme";"88 ans";0.053055
"2001";"Homme";"89 ans";0.062304
"2001";"Homme";"90 ans";0.073191
"2001";"Homme";"91 ans";0.085912
"2001";"Homme";"92 ans";0.100580
"2001";"Homme";"93 ans";0.117285
"2001";"Homme";"94 ans";0.136111
"2001";"Homme";"95 ans";0.157060
"2001";"Homme";"96 ans";0.180172
"2001";"Homme";"97 ans";0.205838
"2001";"Homme";"98 ans";0.234646
"2001";"Homme";"99 ans";0.267300
"2001";"Homme";"100 ans";0.304115
"2001";"Homme";"101 ans";0.345156
"2001";"Homme";"102 ans";0.389752
"2001";"Homme";"103 ans";0.438019
"2001";"Homme";"104 ans";0.494225
"2001";"Homme";"105 ans";0.561877
"2001";"Homme";"106 ans";0.613370
"2001";"Homme";"107 ans";0.666168
"2001";"Homme";"108 ans";0.719325
"2001";"Homme";"109 ans";0.771581
"2001";"Homme";"110 ans";0.821400
"2001";"Homme";"111 ans";0.867070
"2001";"Homme";"112 ans";0.906911
"2001";"Homme";"113 ans";0.939562
"2001";"Homme";"114 ans";0.964298
"2001";"Homme";"115 ans";0.981274
"2001";"Homme";"116 ans";0.991559
"2001";"Homme";"117 ans";0.996879
"2001";"Homme";"118 ans";0.999122
"2001";"Homme";"119 ans";0.999841
"2001";"Homme";"120 ans";1.000000
"2002";"Homme";"65 ans";0.002886
"2002";"Homme";"66 ans";0.003097
"2002";"Homme";"67 ans";0.003319
"2002";"Homme";"68 ans";0.003563
"2002";"Homme";"69 ans";0.003847
"2002";"Homme";"70 ans";0.004196
"2002";"Homme";"71 ans";0.004632
"2002";"Homme";"72 ans";0.005163
"2002";"Homme";"73 ans";0.005799
"2002";"Homme";"74 ans";0.006560
"2002";"Homme";"75 ans";0.007464
"2002";"Homme";"76 ans";0.008537
"2002";"Homme";"77 ans";0.009814
"2002";"Homme";"78 ans";0.011440
"2002";"Homme";"79 ans";0.013367
"2002";"Homme";"80 ans";0.015330
"2002";"Homme";"81 ans";0.017666
"2002";"Homme";"82 ans";0.020460
"2002";"Homme";"83 ans";0.023807
"2002";"Homme";"84 ans";0.027802
"2002";"Homme";"85 ans";0.032534
"2002";"Homme";"86 ans";0.038103
"2002";"Homme";"87 ans";0.044664
"2002";"Homme";"88 ans";0.052410
"2002";"Homme";"89 ans";0.061575
"2002";"Homme";"90 ans";0.072370
"2002";"Homme";"91 ans";0.084993
"2002";"Homme";"92 ans";0.099563
"2002";"Homme";"93 ans";0.116173
"2002";"Homme";"94 ans";0.134912
"2002";"Homme";"95 ans";0.155789
"2002";"Homme";"96 ans";0.178846
"2002";"Homme";"97 ans";0.204471
"2002";"Homme";"98 ans";0.233219
"2002";"Homme";"99 ans";0.265798
"2002";"Homme";"100 ans";0.302585
"2002";"Homme";"101 ans";0.343622
"2002";"Homme";"102 ans";0.388245
"2002";"Homme";"103 ans";0.436575
"2002";"Homme";"104 ans";0.492860
"2002";"Homme";"105 ans";0.560598
"2002";"Homme";"106 ans";0.612293
"2002";"Homme";"107 ans";0.665316
"2002";"Homme";"108 ans";0.718712
"2002";"Homme";"109 ans";0.771204
"2002";"Homme";"110 ans";0.821239
"2002";"Homme";"111 ans";0.867086
"2002";"Homme";"112 ans";0.907051
"2002";"Homme";"113 ans";0.939763
"2002";"Homme";"114 ans";0.964501
"2002";"Homme";"115 ans";0.981438
"2002";"Homme";"116 ans";0.991666
"2002";"Homme";"117 ans";0.996934
"2002";"Homme";"118 ans";0.999143
"2002";"Homme";"119 ans";0.999846
"2002";"Homme";"120 ans";1.000000
"2003";"Homme";"65 ans";0.002810
"2003";"Homme";"66 ans";0.003017
"2003";"Homme";"67 ans";0.003234
"2003";"Homme";"68 ans";0.003473
"2003";"Homme";"69 ans";0.003752
"2003";"Homme";"70 ans";0.004096
"2003";"Homme";"71 ans";0.004526
"2003";"Homme";"72 ans";0.005051
"2003";"Homme";"73 ans";0.005679
"2003";"Homme";"74 ans";0.006431
"2003";"Homme";"75 ans";0.007325
"2003";"Homme";"76 ans";0.008387
"2003";"Homme";"77 ans";0.009651
"2003";"Homme";"78 ans";0.011264
"2003";"Homme";"79 ans";0.013174
"2003";"Homme";"80 ans";0.015114
"2003";"Homme";"81 ans";0.017421
"2003";"Homme";"82 ans";0.020178
"2003";"Homme";"83 ans";0.023483
"2003";"Homme";"84 ans";0.027429
"2003";"Homme";"85 ans";0.032104
"2003";"Homme";"86 ans";0.037611
"2003";"Homme";"87 ans";0.044105
"2003";"Homme";"88 ans";0.051775
"2003";"Homme";"89 ans";0.060855
"2003";"Homme";"90 ans";0.071558
"2003";"Homme";"91 ans";0.084085
"2003";"Homme";"92 ans";0.098556
"2003";"Homme";"93 ans";0.115071
"2003";"Homme";"94 ans";0.133724
"2003";"Homme";"95 ans";0.154528
"2003";"Homme";"96 ans";0.177529
"2003";"Homme";"97 ans";0.203097
"2003";"Homme";"98 ans";0.231771
"2003";"Homme";"99 ans";0.264304
"2003";"Homme";"100 ans";0.301061
"2003";"Homme";"101 ans";0.342092
"2003";"Homme";"102 ans";0.386741
"2003";"Homme";"103 ans";0.435130
"2003";"Homme";"104 ans";0.491493
"2003";"Homme";"105 ans";0.559315
"2003";"Homme";"106 ans";0.611210
"2003";"Homme";"107 ans";0.664457
"2003";"Homme";"108 ans";0.718090
"2003";"Homme";"109 ans";0.770819
"2003";"Homme";"110 ans";0.821069
"2003";"Homme";"111 ans";0.867094
"2003";"Homme";"112 ans";0.907182
"2003";"Homme";"113 ans";0.939955
"2003";"Homme";"114 ans";0.964698
"2003";"Homme";"115 ans";0.981597
"2003";"Homme";"116 ans";0.991771
"2003";"Homme";"117 ans";0.996988
"2003";"Homme";"118 ans";0.999163
"2003";"Homme";"119 ans";0.999851
"2003";"Homme";"120 ans";1.000000
"2004";"Homme";"65 ans";0.002737
"2004";"Homme";"66 ans";0.002938
"2004";"Homme";"67 ans";0.003151
"2004";"Homme";"68 ans";0.003385
"2004";"Homme";"69 ans";0.003660
"2004";"Homme";"70 ans";0.003999
"2004";"Homme";"71 ans";0.004423
"2004";"Homme";"72 ans";0.004941
"2004";"Homme";"73 ans";0.005562
"2004";"Homme";"74 ans";0.006305
"2004";"Homme";"75 ans";0.007190
"2004";"Homme";"76 ans";0.008240
"2004";"Homme";"77 ans";0.009492
"2004";"Homme";"78 ans";0.011092
"2004";"Homme";"79 ans";0.012987
"2004";"Homme";"80 ans";0.014902
"2004";"Homme";"81 ans";0.017180
"2004";"Homme";"82 ans";0.019903
"2004";"Homme";"83 ans";0.023165
"2004";"Homme";"84 ans";0.027062
"2004";"Homme";"85 ans";0.031681
"2004";"Homme";"86 ans";0.037127
"2004";"Homme";"87 ans";0.043553
"2004";"Homme";"88 ans";0.051148
"2004";"Homme";"89 ans";0.060145
"2004";"Homme";"90 ans";0.070757
"2004";"Homme";"91 ans";0.083187
"2004";"Homme";"92 ans";0.097560
"2004";"Homme";"93 ans";0.113981
"2004";"Homme";"94 ans";0.132547
"2004";"Homme";"95 ans";0.153278
"2004";"Homme";"96 ans";0.176221
"2004";"Homme";"97 ans";0.201716
"2004";"Homme";"98 ans";0.230331
"2004";"Homme";"99 ans";0.262817
"2004";"Homme";"100 ans";0.299544
"2004";"Homme";"101 ans";0.340566
"2004";"Homme";"102 ans";0.385239
"2004";"Homme";"103 ans";0.433687
"2004";"Homme";"104 ans";0.490125
"2004";"Homme";"105 ans";0.558030
"2004";"Homme";"106 ans";0.610121
"2004";"Homme";"107 ans";0.663592
"2004";"Homme";"108 ans";0.717460
"2004";"Homme";"109 ans";0.770424
"2004";"Homme";"110 ans";0.820890
"2004";"Homme";"111 ans";0.867092
"2004";"Homme";"112 ans";0.907304
"2004";"Homme";"113 ans";0.940140
"2004";"Homme";"114 ans";0.964888
"2004";"Homme";"115 ans";0.981752
"2004";"Homme";"116 ans";0.991872
"2004";"Homme";"117 ans";0.997040
"2004";"Homme";"118 ans";0.999183
"2004";"Homme";"119 ans";0.999855
"2004";"Homme";"120 ans";1.000000
"2005";"Homme";"65 ans";0.002665
"2005";"Homme";"66 ans";0.002861
"2005";"Homme";"67 ans";0.003069
"2005";"Homme";"68 ans";0.003300
"2005";"Homme";"69 ans";0.003570
"2005";"Homme";"70 ans";0.003905
"2005";"Homme";"71 ans";0.004323
"2005";"Homme";"72 ans";0.004834
"2005";"Homme";"73 ans";0.005447
"2005";"Homme";"74 ans";0.006182
"2005";"Homme";"75 ans";0.007058
"2005";"Homme";"76 ans";0.008098
"2005";"Homme";"77 ans";0.009337
"2005";"Homme";"78 ans";0.010924
"2005";"Homme";"79 ans";0.012803
"2005";"Homme";"80 ans";0.014695
"2005";"Homme";"81 ans";0.016945
"2005";"Homme";"82 ans";0.019633
"2005";"Homme";"83 ans";0.022854
"2005";"Homme";"84 ans";0.026701
"2005";"Homme";"85 ans";0.031266
"2005";"Homme";"86 ans";0.036651
"2005";"Homme";"87 ans";0.043010
"2005";"Homme";"88 ans";0.050530
"2005";"Homme";"89 ans";0.059444
"2005";"Homme";"90 ans";0.069965
"2005";"Homme";"91 ans";0.082299
"2005";"Homme";"92 ans";0.096575
"2005";"Homme";"93 ans";0.112901
"2005";"Homme";"94 ans";0.131381
"2005";"Homme";"95 ans";0.152049
"2005";"Homme";"96 ans";0.174921
"2005";"Homme";"97 ans";0.200346
"2005";"Homme";"98 ans";0.228900
"2005";"Homme";"99 ans";0.261338
"2005";"Homme";"100 ans";0.298033
"2005";"Homme";"101 ans";0.339046
"2005";"Homme";"102 ans";0.383740
"2005";"Homme";"103 ans";0.432244
"2005";"Homme";"104 ans";0.488756
"2005";"Homme";"105 ans";0.556740
"2005";"Homme";"106 ans";0.609028
"2005";"Homme";"107 ans";0.662719
"2005";"Homme";"108 ans";0.716823
"2005";"Homme";"109 ans";0.770020
"2005";"Homme";"110 ans";0.820701
"2005";"Homme";"111 ans";0.867081
"2005";"Homme";"112 ans";0.907418
"2005";"Homme";"113 ans";0.940318
"2005";"Homme";"114 ans";0.965072
"2005";"Homme";"115 ans";0.981902
"2005";"Homme";"116 ans";0.991969
"2005";"Homme";"117 ans";0.997090
"2005";"Homme";"118 ans";0.999202
"2005";"Homme";"119 ans";0.999860
"2005";"Homme";"120 ans";1.000000
"2006";"Homme";"65 ans";0.002595
"2006";"Homme";"66 ans";0.002786
"2006";"Homme";"67 ans";0.002990
"2006";"Homme";"68 ans";0.003216
"2006";"Homme";"69 ans";0.003482
"2006";"Homme";"70 ans";0.003812
"2006";"Homme";"71 ans";0.004225
"2006";"Homme";"72 ans";0.004730
"2006";"Homme";"73 ans";0.005336
"2006";"Homme";"74 ans";0.006063
"2006";"Homme";"75 ans";0.006929
"2006";"Homme";"76 ans";0.007958
"2006";"Homme";"77 ans";0.009186
"2006";"Homme";"78 ans";0.010761
"2006";"Homme";"79 ans";0.012624
"2006";"Homme";"80 ans";0.014493
"2006";"Homme";"81 ans";0.016715
"2006";"Homme";"82 ans";0.019369
"2006";"Homme";"83 ans";0.022548
"2006";"Homme";"84 ans";0.026347
"2006";"Homme";"85 ans";0.030857
"2006";"Homme";"86 ans";0.036183
"2006";"Homme";"87 ans";0.042474
"2006";"Homme";"88 ans";0.049921
"2006";"Homme";"89 ans";0.058753
"2006";"Homme";"90 ans";0.069184
"2006";"Homme";"91 ans";0.081421
"2006";"Homme";"92 ans";0.095599
"2006";"Homme";"93 ans";0.111832
"2006";"Homme";"94 ans";0.130243
"2006";"Homme";"95 ans";0.150840
"2006";"Homme";"96 ans";0.173632
"2006";"Homme";"97 ans";0.198984
"2006";"Homme";"98 ans";0.227478
"2006";"Homme";"99 ans";0.259867
"2006";"Homme";"100 ans";0.296528
"2006";"Homme";"101 ans";0.337530
"2006";"Homme";"102 ans";0.382244
"2006";"Homme";"103 ans";0.430803
"2006";"Homme";"104 ans";0.487386
"2006";"Homme";"105 ans";0.555448
"2006";"Homme";"106 ans";0.607930
"2006";"Homme";"107 ans";0.661841
"2006";"Homme";"108 ans";0.716178
"2006";"Homme";"109 ans";0.769608
"2006";"Homme";"110 ans";0.820504
"2006";"Homme";"111 ans";0.867062
"2006";"Homme";"112 ans";0.907523
"2006";"Homme";"113 ans";0.940488
"2006";"Homme";"114 ans";0.965251
"2006";"Homme";"115 ans";0.982047
"2006";"Homme";"116 ans";0.992064
"2006";"Homme";"117 ans";0.997138
"2006";"Homme";"118 ans";0.999220
"2006";"Homme";"119 ans";0.999864
"2006";"Homme";"120 ans";1.000000
"2007";"Homme";"65 ans";0.002526
"2007";"Homme";"66 ans";0.002713
"2007";"Homme";"67 ans";0.002912
"2007";"Homme";"68 ans";0.003134
"2007";"Homme";"69 ans";0.003397
"2007";"Homme";"70 ans";0.003722
"2007";"Homme";"71 ans";0.004130
"2007";"Homme";"72 ans";0.004628
"2007";"Homme";"73 ans";0.005227
"2007";"Homme";"74 ans";0.005946
"2007";"Homme";"75 ans";0.006803
"2007";"Homme";"76 ans";0.007822
"2007";"Homme";"77 ans";0.009038
"2007";"Homme";"78 ans";0.010601
"2007";"Homme";"79 ans";0.012450
"2007";"Homme";"80 ans";0.014296
"2007";"Homme";"81 ans";0.016490
"2007";"Homme";"82 ans";0.019110
"2007";"Homme";"83 ans";0.022248
"2007";"Homme";"84 ans";0.026000
"2007";"Homme";"85 ans";0.030456
"2007";"Homme";"86 ans";0.035721
"2007";"Homme";"87 ans";0.041947
"2007";"Homme";"88 ans";0.049321
"2007";"Homme";"89 ans";0.058070
"2007";"Homme";"90 ans";0.068411
"2007";"Homme";"91 ans";0.080553
"2007";"Homme";"92 ans";0.094635
"2007";"Homme";"93 ans";0.110794
"2007";"Homme";"94 ans";0.129135
"2007";"Homme";"95 ans";0.149642
"2007";"Homme";"96 ans";0.172352
"2007";"Homme";"97 ans";0.197633
"2007";"Homme";"98 ans";0.226065
"2007";"Homme";"99 ans";0.258404
"2007";"Homme";"100 ans";0.295030
"2007";"Homme";"101 ans";0.336019
"2007";"Homme";"102 ans";0.380752
"2007";"Homme";"103 ans";0.429363
"2007";"Homme";"104 ans";0.486015
"2007";"Homme";"105 ans";0.554154
"2007";"Homme";"106 ans";0.606828
"2007";"Homme";"107 ans";0.660956
"2007";"Homme";"108 ans";0.715525
"2007";"Homme";"109 ans";0.769188
"2007";"Homme";"110 ans";0.820299
"2007";"Homme";"111 ans";0.867034
"2007";"Homme";"112 ans";0.907621
"2007";"Homme";"113 ans";0.940651
"2007";"Homme";"114 ans";0.965423
"2007";"Homme";"115 ans";0.982188
"2007";"Homme";"116 ans";0.992157
"2007";"Homme";"117 ans";0.997185
"2007";"Homme";"118 ans";0.999237
"2007";"Homme";"119 ans";0.999868
"2007";"Homme";"120 ans";1.000000
"2008";"Homme";"65 ans";0.002459
"2008";"Homme";"66 ans";0.002641
"2008";"Homme";"67 ans";0.002836
"2008";"Homme";"68 ans";0.003054
"2008";"Homme";"69 ans";0.003313
"2008";"Homme";"70 ans";0.003634
"2008";"Homme";"71 ans";0.004036
"2008";"Homme";"72 ans";0.004529
"2008";"Homme";"73 ans";0.005121
"2008";"Homme";"74 ans";0.005832
"2008";"Homme";"75 ans";0.006680
"2008";"Homme";"76 ans";0.007690
"2008";"Homme";"77 ans";0.008895
"2008";"Homme";"78 ans";0.010445
"2008";"Homme";"79 ans";0.012279
"2008";"Homme";"80 ans";0.014103
"2008";"Homme";"81 ans";0.016269
"2008";"Homme";"82 ans";0.018856
"2008";"Homme";"83 ans";0.021954
"2008";"Homme";"84 ans";0.025659
"2008";"Homme";"85 ans";0.030061
"2008";"Homme";"86 ans";0.035268
"2008";"Homme";"87 ans";0.041428
"2008";"Homme";"88 ans";0.048728
"2008";"Homme";"89 ans";0.057396
"2008";"Homme";"90 ans";0.067648
"2008";"Homme";"91 ans";0.079695
"2008";"Homme";"92 ans";0.093701
"2008";"Homme";"93 ans";0.109789
"2008";"Homme";"94 ans";0.128036
"2008";"Homme";"95 ans";0.148454
"2008";"Homme";"96 ans";0.171082
"2008";"Homme";"97 ans";0.196291
"2008";"Homme";"98 ans";0.224661
"2008";"Homme";"99 ans";0.256948
"2008";"Homme";"100 ans";0.293539
"2008";"Homme";"101 ans";0.334514
"2008";"Homme";"102 ans";0.379263
"2008";"Homme";"103 ans";0.427925
"2008";"Homme";"104 ans";0.484644
"2008";"Homme";"105 ans";0.552856
"2008";"Homme";"106 ans";0.605721
"2008";"Homme";"107 ans";0.660065
"2008";"Homme";"108 ans";0.714866
"2008";"Homme";"109 ans";0.768761
"2008";"Homme";"110 ans";0.820085
"2008";"Homme";"111 ans";0.866998
"2008";"Homme";"112 ans";0.907711
"2008";"Homme";"113 ans";0.940808
"2008";"Homme";"114 ans";0.965590
"2008";"Homme";"115 ans";0.982325
"2008";"Homme";"116 ans";0.992246
"2008";"Homme";"117 ans";0.997231
"2008";"Homme";"118 ans";0.999254
"2008";"Homme";"119 ans";0.999872
"2008";"Homme";"120 ans";1.000000
"2009";"Homme";"65 ans";0.002393
"2009";"Homme";"66 ans";0.002571
"2009";"Homme";"67 ans";0.002761
"2009";"Homme";"68 ans";0.002976
"2009";"Homme";"69 ans";0.003231
"2009";"Homme";"70 ans";0.003548
"2009";"Homme";"71 ans";0.003946
"2009";"Homme";"72 ans";0.004432
"2009";"Homme";"73 ans";0.005018
"2009";"Homme";"74 ans";0.005721
"2009";"Homme";"75 ans";0.006561
"2009";"Homme";"76 ans";0.007560
"2009";"Homme";"77 ans";0.008754
"2009";"Homme";"78 ans";0.010292
"2009";"Homme";"79 ans";0.012112
"2009";"Homme";"80 ans";0.013915
"2009";"Homme";"81 ans";0.016054
"2009";"Homme";"82 ans";0.018608
"2009";"Homme";"83 ans";0.021666
"2009";"Homme";"84 ans";0.025324
"2009";"Homme";"85 ans";0.029673
"2009";"Homme";"86 ans";0.034821
"2009";"Homme";"87 ans";0.040916
"2009";"Homme";"88 ans";0.048145
"2009";"Homme";"89 ans";0.056732
"2009";"Homme";"90 ans";0.066895
"2009";"Homme";"91 ans";0.078865
"2009";"Homme";"92 ans";0.092799
"2009";"Homme";"93 ans";0.108794
"2009";"Homme";"94 ans";0.126948
"2009";"Homme";"95 ans";0.147277
"2009";"Homme";"96 ans";0.169823
"2009";"Homme";"97 ans";0.194958
"2009";"Homme";"98 ans";0.223266
"2009";"Homme";"99 ans";0.255501
"2009";"Homme";"100 ans";0.292055
"2009";"Homme";"101 ans";0.333014
"2009";"Homme";"102 ans";0.377778
"2009";"Homme";"103 ans";0.426489
"2009";"Homme";"104 ans";0.483273
"2009";"Homme";"105 ans";0.551557
"2009";"Homme";"106 ans";0.604610
"2009";"Homme";"107 ans";0.659169
"2009";"Homme";"108 ans";0.714200
"2009";"Homme";"109 ans";0.768325
"2009";"Homme";"110 ans";0.819863
"2009";"Homme";"111 ans";0.866954
"2009";"Homme";"112 ans";0.907794
"2009";"Homme";"113 ans";0.940958
"2009";"Homme";"114 ans";0.965752
"2009";"Homme";"115 ans";0.982458
"2009";"Homme";"116 ans";0.992333
"2009";"Homme";"117 ans";0.997275
"2009";"Homme";"118 ans";0.999270
"2009";"Homme";"119 ans";0.999876
"2009";"Homme";"120 ans";1.000000
"2010";"Homme";"65 ans";0.002329
"2010";"Homme";"66 ans";0.002502
"2010";"Homme";"67 ans";0.002688
"2010";"Homme";"68 ans";0.002900
"2010";"Homme";"69 ans";0.003151
"2010";"Homme";"70 ans";0.003464
"2010";"Homme";"71 ans";0.003857
"2010";"Homme";"72 ans";0.004338
"2010";"Homme";"73 ans";0.004917
"2010";"Homme";"74 ans";0.005613
"2010";"Homme";"75 ans";0.006444
"2010";"Homme";"76 ans";0.007434
"2010";"Homme";"77 ans";0.008617
"2010";"Homme";"78 ans";0.010144
"2010";"Homme";"79 ans";0.011950
"2010";"Homme";"80 ans";0.013730
"2010";"Homme";"81 ans";0.015843
"2010";"Homme";"82 ans";0.018365
"2010";"Homme";"83 ans";0.021384
"2010";"Homme";"84 ans";0.024995
"2010";"Homme";"85 ans";0.029292
"2010";"Homme";"86 ans";0.034382
"2010";"Homme";"87 ans";0.040412
"2010";"Homme";"88 ans";0.047569
"2010";"Homme";"89 ans";0.056076
"2010";"Homme";"90 ans";0.066163
"2010";"Homme";"91 ans";0.078062
"2010";"Homme";"92 ans";0.091907
"2010";"Homme";"93 ans";0.107810
"2010";"Homme";"94 ans";0.125871
"2010";"Homme";"95 ans";0.146110
"2010";"Homme";"96 ans";0.168574
"2010";"Homme";"97 ans";0.193636
"2010";"Homme";"98 ans";0.221880
"2010";"Homme";"99 ans";0.254062
"2010";"Homme";"100 ans";0.290578
"2010";"Homme";"101 ans";0.331520
"2010";"Homme";"102 ans";0.376298
"2010";"Homme";"103 ans";0.425055
"2010";"Homme";"104 ans";0.481902
"2010";"Homme";"105 ans";0.550255
