"Année de naissance";"Sexe";"Age";"Quotient de mortalité par âge x (Qx)"
"1996";"Femme";"75 ans";0.005461
"1996";"Femme";"76 ans";0.006238
"1996";"Femme";"77 ans";0.007172
"1996";"Femme";"78 ans";0.008303
"1996";"Femme";"79 ans";0.009673
"1996";"Femme";"80 ans";0.011344
"1996";"Femme";"81 ans";0.013234
"1996";"Femme";"82 ans";0.015399
"1996";"Femme";"83 ans";0.017996
"1996";"Femme";"84 ans";0.021100
"1996";"Femme";"85 ans";0.024823
"1996";"Femme";"86 ans";0.029291
"1996";"Femme";"87 ans";0.034619
"1996";"Femme";"88 ans";0.040924
"1996";"Femme";"89 ans";0.048311
"1996";"Femme";"90 ans";0.056872
"1996";"Femme";"91 ans";0.066697
"1996";"Femme";"92 ans";0.077870
"1996";"Femme";"93 ans";0.090475
"1996";"Femme";"94 ans";0.104603
"1996";"Femme";"95 ans";0.120359
"1996";"Femme";"96 ans";0.137851
"1996";"Femme";"97 ans";0.157174
"1996";"Femme";"98 ans";0.178450
"1996";"Femme";"99 ans";0.201884
"1996";"Femme";"100 ans";0.227542
"1996";"Femme";"101 ans";0.255463
"1996";"Femme";"102 ans";0.285823
"1996";"Femme";"103 ans";0.318893
"1996";"Femme";"104 ans";0.354783
"1996";"Femme";"105 ans";0.392758
"1996";"Femme";"106 ans";0.432526
"1996";"Femme";"107 ans";0.476550
"1996";"Femme";"108 ans";0.523189
"1996";"Femme";"109 ans";0.572123
"1996";"Femme";"110 ans";0.622960
"1996";"Femme";"111 ans";0.675085
"1996";"Femme";"112 ans";0.727620
"1996";"Femme";"113 ans";0.779386
"1996";"Femme";"114 ans";0.828919
"1996";"Femme";"115 ans";0.874546
"1996";"Femme";"116 ans";0.914548
"1996";"Femme";"117 ans";0.947435
"1996";"Femme";"118 ans";0.972285
"1996";"Femme";"119 ans";0.989106
"1996";"Femme";"120 ans";1.000000
"1997";"Femme";"65 ans";0.001976
"1997";"Femme";"66 ans";0.002130
"1997";"Femme";"67 ans";0.002304
"1997";"Femme";"68 ans";0.002508
"1997";"Femme";"69 ans";0.002748
"1997";"Femme";"70 ans";0.003027
"1997";"Femme";"71 ans";0.003350
"1997";"Femme";"72 ans";0.003733
"1997";"Femme";"73 ans";0.004188
"1997";"Femme";"74 ans";0.004729
"1997";"Femme";"75 ans";0.005374
"1997";"Femme";"76 ans";0.006144
"1997";"Femme";"77 ans";0.007070
"1997";"Femme";"78 ans";0.008191
"1997";"Femme";"79 ans";0.009550
"1997";"Femme";"80 ans";0.011205
"1997";"Femme";"81 ans";0.013076
"1997";"Femme";"82 ans";0.015215
"1997";"Femme";"83 ans";0.017780
"1997";"Femme";"84 ans";0.020847
"1997";"Femme";"85 ans";0.024526
"1997";"Femme";"86 ans";0.028942
"1997";"Femme";"87 ans";0.034210
"1997";"Femme";"88 ans";0.040449
"1997";"Femme";"89 ans";0.047764
"1997";"Femme";"90 ans";0.056250
"1997";"Femme";"91 ans";0.065998
"1997";"Femme";"92 ans";0.077095
"1997";"Femme";"93 ans";0.089627
"1997";"Femme";"94 ans";0.103686
"1997";"Femme";"95 ans";0.119379
"1997";"Femme";"96 ans";0.136815
"1997";"Femme";"97 ans";0.156091
"1997";"Femme";"98 ans";0.177327
"1997";"Femme";"99 ans";0.200730
"1997";"Femme";"100 ans";0.226368
"1997";"Femme";"101 ans";0.254280
"1997";"Femme";"102 ans";0.284644
"1997";"Femme";"103 ans";0.317610
"1997";"Femme";"104 ans";0.353392
"1997";"Femme";"105 ans";0.391402
"1997";"Femme";"106 ans";0.431234
"1997";"Femme";"107 ans";0.475340
"1997";"Femme";"108 ans";0.522088
"1997";"Femme";"109 ans";0.571155
"1997";"Femme";"110 ans";0.622146
"1997";"Femme";"111 ans";0.674442
"1997";"Femme";"112 ans";0.727153
"1997";"Femme";"113 ans";0.779091
"1997";"Femme";"114 ans";0.828779
"1997";"Femme";"115 ans";0.874528
"1997";"Femme";"116 ans";0.914612
"1997";"Femme";"117 ans";0.947533
"1997";"Femme";"118 ans";0.972374
"1997";"Femme";"119 ans";0.989155
"1997";"Femme";"120 ans";1.000000
"1998";"Femme";"65 ans";0.001931
"1998";"Femme";"66 ans";0.002082
"1998";"Femme";"67 ans";0.002253
"1998";"Femme";"68 ans";0.002453
"1998";"Femme";"69 ans";0.002689
"1998";"Femme";"70 ans";0.002964
"1998";"Femme";"71 ans";0.003284
"1998";"Femme";"72 ans";0.003663
"1998";"Femme";"73 ans";0.004113
"1998";"Femme";"74 ans";0.004649
"1998";"Femme";"75 ans";0.005288
"1998";"Femme";"76 ans";0.006052
"1998";"Femme";"77 ans";0.006971
"1998";"Femme";"78 ans";0.008082
"1998";"Femme";"79 ans";0.009429
"1998";"Femme";"80 ans";0.011070
"1998";"Femme";"81 ans";0.012921
"1998";"Femme";"82 ans";0.015035
"1998";"Femme";"83 ans";0.017569
"1998";"Femme";"84 ans";0.020599
"1998";"Femme";"85 ans";0.024234
"1998";"Femme";"86 ans";0.028598
"1998";"Femme";"87 ans";0.033807
"1998";"Femme";"88 ans";0.039980
"1998";"Femme";"89 ans";0.047225
"1998";"Femme";"90 ans";0.055636
"1998";"Femme";"91 ans";0.065307
"1998";"Femme";"92 ans";0.076329
"1998";"Femme";"93 ans";0.088789
"1998";"Femme";"94 ans";0.102780
"1998";"Femme";"95 ans";0.118410
"1998";"Femme";"96 ans";0.135790
"1998";"Femme";"97 ans";0.155018
"1998";"Femme";"98 ans";0.176215
"1998";"Femme";"99 ans";0.199588
"1998";"Femme";"100 ans";0.225205
"1998";"Femme";"101 ans";0.253109
"1998";"Femme";"102 ans";0.283369
"1998";"Femme";"103 ans";0.316219
"1998";"Femme";"104 ans";0.352011
"1998";"Femme";"105 ans";0.390055
"1998";"Femme";"106 ans";0.429949
"1998";"Femme";"107 ans";0.474136
"1998";"Femme";"108 ans";0.520991
"1998";"Femme";"109 ans";0.570190
"1998";"Femme";"110 ans";0.621334
"1998";"Femme";"111 ans";0.673799
"1998";"Femme";"112 ans";0.726685
"1998";"Femme";"113 ans";0.778795
"1998";"Femme";"114 ans";0.828636
"1998";"Femme";"115 ans";0.874508
"1998";"Femme";"116 ans";0.914673
"1998";"Femme";"117 ans";0.947628
"1998";"Femme";"118 ans";0.972460
"1998";"Femme";"119 ans";0.989204
"1998";"Femme";"120 ans";1.000000
"1999";"Femme";"65 ans";0.001887
"1999";"Femme";"66 ans";0.002035
"1999";"Femme";"67 ans";0.002203
"1999";"Femme";"68 ans";0.002399
"1999";"Femme";"69 ans";0.002632
"1999";"Femme";"70 ans";0.002904
"1999";"Femme";"71 ans";0.003220
"1999";"Femme";"72 ans";0.003594
"1999";"Femme";"73 ans";0.004040
"1999";"Femme";"74 ans";0.004571
"1999";"Femme";"75 ans";0.005204
"1999";"Femme";"76 ans";0.005962
"1999";"Femme";"77 ans";0.006873
"1999";"Femme";"78 ans";0.007976
"1999";"Femme";"79 ans";0.009311
"1999";"Femme";"80 ans";0.010938
"1999";"Femme";"81 ans";0.012770
"1999";"Femme";"82 ans";0.014858
"1999";"Femme";"83 ans";0.017361
"1999";"Femme";"84 ans";0.020355
"1999";"Femme";"85 ans";0.023947
"1999";"Femme";"86 ans";0.028260
"1999";"Femme";"87 ans";0.033411
"1999";"Femme";"88 ans";0.039518
"1999";"Femme";"89 ans";0.046692
"1999";"Femme";"90 ans";0.055029
"1999";"Femme";"91 ans";0.064625
"1999";"Femme";"92 ans";0.075572
"1999";"Femme";"93 ans";0.087960
"1999";"Femme";"94 ans";0.101883
"1999";"Femme";"95 ans";0.117451
"1999";"Femme";"96 ans";0.134776
"1999";"Femme";"97 ans";0.153956
"1999";"Femme";"98 ans";0.175114
"1999";"Femme";"99 ans";0.198456
"1999";"Femme";"100 ans";0.224053
"1999";"Femme";"101 ans";0.251857
"1999";"Femme";"102 ans";0.281999
"1999";"Femme";"103 ans";0.314839
"1999";"Femme";"104 ans";0.350639
"1999";"Femme";"105 ans";0.388717
"1999";"Femme";"106 ans";0.428672
"1999";"Femme";"107 ans";0.472939
"1999";"Femme";"108 ans";0.519900
"1999";"Femme";"109 ans";0.569229
"1999";"Femme";"110 ans";0.620525
"1999";"Femme";"111 ans";0.673157
"1999";"Femme";"112 ans";0.726218
"1999";"Femme";"113 ans";0.778497
"1999";"Femme";"114 ans";0.828491
"1999";"Femme";"115 ans";0.874485
"1999";"Femme";"116 ans";0.914730
"1999";"Femme";"117 ans";0.947720
"1999";"Femme";"118 ans";0.972545
"1999";"Femme";"119 ans";0.989251
"1999";"Femme";"120 ans";1.000000
"2000";"Femme";"65 ans";0.001844
"2000";"Femme";"66 ans";0.001989
"2000";"Femme";"67 ans";0.002153
"2000";"Femme";"68 ans";0.002347
"2000";"Femme";"69 ans";0.002576
"2000";"Femme";"70 ans";0.002844
"2000";"Femme";"71 ans";0.003157
"2000";"Femme";"72 ans";0.003527
"2000";"Femme";"73 ans";0.003969
"2000";"Femme";"74 ans";0.004495
"2000";"Femme";"75 ans";0.005123
"2000";"Femme";"76 ans";0.005874
"2000";"Femme";"77 ans";0.006779
"2000";"Femme";"78 ans";0.007872
"2000";"Femme";"79 ans";0.009196
"2000";"Femme";"80 ans";0.010809
"2000";"Femme";"81 ans";0.012622
"2000";"Femme";"82 ans";0.014685
"2000";"Femme";"83 ans";0.017158
"2000";"Femme";"84 ans";0.020116
"2000";"Femme";"85 ans";0.023664
"2000";"Femme";"86 ans";0.027927
"2000";"Femme";"87 ans";0.033020
"2000";"Femme";"88 ans";0.039063
"2000";"Femme";"89 ans";0.046167
"2000";"Femme";"90 ans";0.054430
"2000";"Femme";"91 ans";0.063952
"2000";"Femme";"92 ans";0.074824
"2000";"Femme";"93 ans";0.087140
"2000";"Femme";"94 ans";0.100996
"2000";"Femme";"95 ans";0.116502
"2000";"Femme";"96 ans";0.133772
"2000";"Femme";"97 ans";0.152905
"2000";"Femme";"98 ans";0.174024
"2000";"Femme";"99 ans";0.197336
"2000";"Femme";"100 ans";0.222837
"2000";"Femme";"101 ans";0.250525
"2000";"Femme";"102 ans";0.280640
"2000";"Femme";"103 ans";0.313469
"2000";"Femme";"104 ans";0.349277
"2000";"Femme";"105 ans";0.387387
"2000";"Femme";"106 ans";0.427403
"2000";"Femme";"107 ans";0.471749
"2000";"Femme";"108 ans";0.518814
"2000";"Femme";"109 ans";0.568273
"2000";"Femme";"110 ans";0.619719
"2000";"Femme";"111 ans";0.672517
"2000";"Femme";"112 ans";0.725750
"2000";"Femme";"113 ans";0.778198
"2000";"Femme";"114 ans";0.828343
"2000";"Femme";"115 ans";0.874459
"2000";"Femme";"116 ans";0.914785
"2000";"Femme";"117 ans";0.947810
"2000";"Femme";"118 ans";0.972627
"2000";"Femme";"119 ans";0.989297
"2000";"Femme";"120 ans";1.000000
"2001";"Femme";"65 ans";0.001801
"2001";"Femme";"66 ans";0.001943
"2001";"Femme";"67 ans";0.002105
"2001";"Femme";"68 ans";0.002295
"2001";"Femme";"69 ans";0.002521
"2001";"Femme";"70 ans";0.002786
"2001";"Femme";"71 ans";0.003095
"2001";"Femme";"72 ans";0.003461
"2001";"Femme";"73 ans";0.003899
"2001";"Femme";"74 ans";0.004420
"2001";"Femme";"75 ans";0.005043
"2001";"Femme";"76 ans";0.005789
"2001";"Femme";"77 ans";0.006686
"2001";"Femme";"78 ans";0.007771
"2001";"Femme";"79 ans";0.009084
"2001";"Femme";"80 ans";0.010683
"2001";"Femme";"81 ans";0.012477
"2001";"Femme";"82 ans";0.014516
"2001";"Femme";"83 ans";0.016958
"2001";"Femme";"84 ans";0.019881
"2001";"Femme";"85 ans";0.023387
"2001";"Femme";"86 ans";0.027600
"2001";"Femme";"87 ans";0.032636
"2001";"Femme";"88 ans";0.038615
"2001";"Femme";"89 ans";0.045649
"2001";"Femme";"90 ans";0.053839
"2001";"Femme";"91 ans";0.063286
"2001";"Femme";"92 ans";0.074085
"2001";"Femme";"93 ans";0.086330
"2001";"Femme";"94 ans";0.100119
"2001";"Femme";"95 ans";0.115564
"2001";"Femme";"96 ans";0.132778
"2001";"Femme";"97 ans";0.151864
"2001";"Femme";"98 ans";0.172945
"2001";"Femme";"99 ans";0.196169
"2001";"Femme";"100 ans";0.221559
"2001";"Femme";"101 ans";0.249204
"2001";"Femme";"102 ans";0.279291
"2001";"Femme";"103 ans";0.312109
"2001";"Femme";"104 ans";0.347924
"2001";"Femme";"105 ans";0.386066
"2001";"Femme";"106 ans";0.426141
"2001";"Femme";"107 ans";0.470565
"2001";"Femme";"108 ans";0.517733
"2001";"Femme";"109 ans";0.567320
"2001";"Femme";"110 ans";0.618915
"2001";"Femme";"111 ans";0.671877
"2001";"Femme";"112 ans";0.725283
"2001";"Femme";"113 ans";0.777898
"2001";"Femme";"114 ans";0.828194
"2001";"Femme";"115 ans";0.874431
"2001";"Femme";"116 ans";0.914837
"2001";"Femme";"117 ans";0.947897
"2001";"Femme";"118 ans";0.972707
"2001";"Femme";"119 ans";0.989341
"2001";"Femme";"120 ans";1.000000
"2002";"Femme";"65 ans";0.001759
"2002";"Femme";"66 ans";0.001899
"2002";"Femme";"67 ans";0.002058
"2002";"Femme";"68 ans";0.002245
"2002";"Femme";"69 ans";0.002468
"2002";"Femme";"70 ans";0.002729
"2002";"Femme";"71 ans";0.003034
"2002";"Femme";"72 ans";0.003397
"2002";"Femme";"73 ans";0.003831
"2002";"Femme";"74 ans";0.004347
"2002";"Femme";"75 ans";0.004966
"2002";"Femme";"76 ans";0.005705
"2002";"Femme";"77 ans";0.006596
"2002";"Femme";"78 ans";0.007672
"2002";"Femme";"79 ans";0.008974
"2002";"Femme";"80 ans";0.010560
"2002";"Femme";"81 ans";0.012335
"2002";"Femme";"82 ans";0.014350
"2002";"Femme";"83 ans";0.016763
"2002";"Femme";"84 ans";0.019650
"2002";"Femme";"85 ans";0.023115
"2002";"Femme";"86 ans";0.027278
"2002";"Femme";"87 ans";0.032257
"2002";"Femme";"88 ans";0.038172
"2002";"Femme";"89 ans";0.045137
"2002";"Femme";"90 ans";0.053256
"2002";"Femme";"91 ans";0.062629
"2002";"Femme";"92 ans";0.073354
"2002";"Femme";"93 ans";0.085529
"2002";"Femme";"94 ans";0.099252
"2002";"Femme";"95 ans";0.114635
"2002";"Femme";"96 ans";0.131795
"2002";"Femme";"97 ans";0.150834
"2002";"Femme";"98 ans";0.171837
"2002";"Femme";"99 ans";0.194956
"2002";"Femme";"100 ans";0.220291
"2002";"Femme";"101 ans";0.247894
"2002";"Femme";"102 ans";0.277953
"2002";"Femme";"103 ans";0.310760
"2002";"Femme";"104 ans";0.346581
"2002";"Femme";"105 ans";0.384754
"2002";"Femme";"106 ans";0.424888
"2002";"Femme";"107 ans";0.469388
"2002";"Femme";"108 ans";0.516659
"2002";"Femme";"109 ans";0.566372
"2002";"Femme";"110 ans";0.618115
"2002";"Femme";"111 ans";0.671240
"2002";"Femme";"112 ans";0.724815
"2002";"Femme";"113 ans";0.777597
"2002";"Femme";"114 ans";0.828043
"2002";"Femme";"115 ans";0.874401
"2002";"Femme";"116 ans";0.914887
"2002";"Femme";"117 ans";0.947981
"2002";"Femme";"118 ans";0.972785
"2002";"Femme";"119 ans";0.989385
"2002";"Femme";"120 ans";1.000000
"2003";"Femme";"65 ans";0.001719
"2003";"Femme";"66 ans";0.001855
"2003";"Femme";"67 ans";0.002011
"2003";"Femme";"68 ans";0.002196
"2003";"Femme";"69 ans";0.002415
"2003";"Femme";"70 ans";0.002673
"2003";"Femme";"71 ans";0.002975
"2003";"Femme";"72 ans";0.003334
"2003";"Femme";"73 ans";0.003764
"2003";"Femme";"74 ans";0.004276
"2003";"Femme";"75 ans";0.004890
"2003";"Femme";"76 ans";0.005624
"2003";"Femme";"77 ans";0.006508
"2003";"Femme";"78 ans";0.007576
"2003";"Femme";"79 ans";0.008867
"2003";"Femme";"80 ans";0.010440
"2003";"Femme";"81 ans";0.012197
"2003";"Femme";"82 ans";0.014187
"2003";"Femme";"83 ans";0.016571
"2003";"Femme";"84 ans";0.019423
"2003";"Femme";"85 ans";0.022847
"2003";"Femme";"86 ans";0.026961
"2003";"Femme";"87 ans";0.031884
"2003";"Femme";"88 ans";0.037736
"2003";"Femme";"89 ans";0.044633
"2003";"Femme";"90 ans";0.052679
"2003";"Femme";"91 ans";0.061979
"2003";"Femme";"92 ans";0.072632
"2003";"Femme";"93 ans";0.084737
"2003";"Femme";"94 ans";0.098394
"2003";"Femme";"95 ans";0.113717
"2003";"Femme";"96 ans";0.130823
"2003";"Femme";"97 ans";0.149791
"2003";"Femme";"98 ans";0.170700
"2003";"Femme";"99 ans";0.193755
"2003";"Femme";"100 ans";0.219035
"2003";"Femme";"101 ans";0.246595
"2003";"Femme";"102 ans";0.276626
"2003";"Femme";"103 ans";0.309421
"2003";"Femme";"104 ans";0.345248
"2003";"Femme";"105 ans";0.383451
"2003";"Femme";"106 ans";0.423643
"2003";"Femme";"107 ans";0.468219
"2003";"Femme";"108 ans";0.515590
"2003";"Femme";"109 ans";0.565428
"2003";"Femme";"110 ans";0.617317
"2003";"Femme";"111 ans";0.670604
"2003";"Femme";"112 ans";0.724348
"2003";"Femme";"113 ans";0.777296
"2003";"Femme";"114 ans";0.827891
"2003";"Femme";"115 ans";0.874368
"2003";"Femme";"116 ans";0.914934
"2003";"Femme";"117 ans";0.948063
"2003";"Femme";"118 ans";0.972862
"2003";"Femme";"119 ans";0.989428
"2003";"Femme";"120 ans";1.000000
"2004";"Femme";"65 ans";0.001678
"2004";"Femme";"66 ans";0.001812
"2004";"Femme";"67 ans";0.001966
"2004";"Femme";"68 ans";0.002147
"2004";"Femme";"69 ans";0.002364
"2004";"Femme";"70 ans";0.002618
"2004";"Femme";"71 ans";0.002917
"2004";"Femme";"72 ans";0.003273
"2004";"Femme";"73 ans";0.003699
"2004";"Femme";"74 ans";0.004207
"2004";"Femme";"75 ans";0.004815
"2004";"Femme";"76 ans";0.005544
"2004";"Femme";"77 ans";0.006422
"2004";"Femme";"78 ans";0.007482
"2004";"Femme";"79 ans";0.008762
"2004";"Femme";"80 ans";0.010322
"2004";"Femme";"81 ans";0.012062
"2004";"Femme";"82 ans";0.014028
"2004";"Femme";"83 ans";0.016383
"2004";"Femme";"84 ans";0.019201
"2004";"Femme";"85 ans";0.022583
"2004";"Femme";"86 ans";0.026650
"2004";"Femme";"87 ans";0.031517
"2004";"Femme";"88 ans";0.037306
"2004";"Femme";"89 ans";0.044135
"2004";"Femme";"90 ans";0.052111
"2004";"Femme";"91 ans";0.061338
"2004";"Femme";"92 ans";0.071919
"2004";"Femme";"93 ans";0.083954
"2004";"Femme";"94 ans";0.097545
"2004";"Femme";"95 ans";0.112808
"2004";"Femme";"96 ans";0.129851
"2004";"Femme";"97 ans";0.148735
"2004";"Femme";"98 ans";0.169573
"2004";"Femme";"99 ans";0.192564
"2004";"Femme";"100 ans";0.217789
"2004";"Femme";"101 ans";0.245307
"2004";"Femme";"102 ans";0.275310
"2004";"Femme";"103 ans";0.308092
"2004";"Femme";"104 ans";0.343925
"2004";"Femme";"105 ans";0.382158
"2004";"Femme";"106 ans";0.422406
"2004";"Femme";"107 ans";0.467056
"2004";"Femme";"108 ans";0.514527
"2004";"Femme";"109 ans";0.564489
"2004";"Femme";"110 ans";0.616523
"2004";"Femme";"111 ans";0.669970
"2004";"Femme";"112 ans";0.723882
"2004";"Femme";"113 ans";0.776994
"2004";"Femme";"114 ans";0.827737
"2004";"Femme";"115 ans";0.874333
"2004";"Femme";"116 ans";0.914979
"2004";"Femme";"117 ans";0.948143
"2004";"Femme";"118 ans";0.972937
"2004";"Femme";"119 ans";0.989469
"2004";"Femme";"120 ans";1.000000
"2005";"Femme";"65 ans";0.001639
"2005";"Femme";"66 ans";0.001770
"2005";"Femme";"67 ans";0.001921
"2005";"Femme";"68 ans";0.002100
"2005";"Femme";"69 ans";0.002313
"2005";"Femme";"70 ans";0.002565
"2005";"Femme";"71 ans";0.002860
"2005";"Femme";"72 ans";0.003213
"2005";"Femme";"73 ans";0.003635
"2005";"Femme";"74 ans";0.004139
"2005";"Femme";"75 ans";0.004743
"2005";"Femme";"76 ans";0.005467
"2005";"Femme";"77 ans";0.006338
"2005";"Femme";"78 ans";0.007390
"2005";"Femme";"79 ans";0.008660
"2005";"Femme";"80 ans";0.010208
"2005";"Femme";"81 ans";0.011929
"2005";"Femme";"82 ans";0.013873
"2005";"Femme";"83 ans";0.016199
"2005";"Femme";"84 ans";0.018983
"2005";"Femme";"85 ans";0.022325
"2005";"Femme";"86 ans";0.026343
"2005";"Femme";"87 ans";0.031155
"2005";"Femme";"88 ans";0.036883
"2005";"Femme";"89 ans";0.043644
"2005";"Femme";"90 ans";0.051549
"2005";"Femme";"91 ans";0.060704
"2005";"Femme";"92 ans";0.071214
"2005";"Femme";"93 ans";0.083180
"2005";"Femme";"94 ans";0.096706
"2005";"Femme";"95 ans";0.111912
"2005";"Femme";"96 ans";0.128880
"2005";"Femme";"97 ans";0.147690
"2005";"Femme";"98 ans";0.168457
"2005";"Femme";"99 ans";0.191385
"2005";"Femme";"100 ans";0.216555
"2005";"Femme";"101 ans";0.244030
"2005";"Femme";"102 ans";0.274004
"2005";"Femme";"103 ans";0.306774
"2005";"Femme";"104 ans";0.342611
"2005";"Femme";"105 ans";0.380873
"2005";"Femme";"106 ans";0.421177
"2005";"Femme";"107 ans";0.465901
"2005";"Femme";"108 ans";0.513470
"2005";"Femme";"109 ans";0.563555
"2005";"Femme";"110 ans";0.615732
"2005";"Femme";"111 ans";0.669339
"2005";"Femme";"112 ans";0.723417
"2005";"Femme";"113 ans";0.776691
"2005";"Femme";"114 ans";0.827582
"2005";"Femme";"115 ans";0.874296
"2005";"Femme";"116 ans";0.915021
"2005";"Femme";"117 ans";0.948221
"2005";"Femme";"118 ans";0.973009
"2005";"Femme";"119 ans";0.989510
"2005";"Femme";"120 ans";1.000000
"2006";"Femme";"65 ans";0.001600
"2006";"Femme";"66 ans";0.001729
"2006";"Femme";"67 ans";0.001877
"2006";"Femme";"68 ans";0.002053
"2006";"Femme";"69 ans";0.002264
"2006";"Femme";"70 ans";0.002512
"2006";"Femme";"71 ans";0.002805
"2006";"Femme";"72 ans";0.003154
"2006";"Femme";"73 ans";0.003572
"2006";"Femme";"74 ans";0.004073
"2006";"Femme";"75 ans";0.004672
"2006";"Femme";"76 ans";0.005391
"2006";"Femme";"77 ans";0.006256
"2006";"Femme";"78 ans";0.007300
"2006";"Femme";"79 ans";0.008561
"2006";"Femme";"80 ans";0.010096
"2006";"Femme";"81 ans";0.011800
"2006";"Femme";"82 ans";0.013720
"2006";"Femme";"83 ans";0.016019
"2006";"Femme";"84 ans";0.018769
"2006";"Femme";"85 ans";0.022070
"2006";"Femme";"86 ans";0.026041
"2006";"Femme";"87 ans";0.030798
"2006";"Femme";"88 ans";0.036465
"2006";"Femme";"89 ans";0.043160
"2006";"Femme";"90 ans";0.050995
"2006";"Femme";"91 ans";0.060079
"2006";"Femme";"92 ans";0.070517
"2006";"Femme";"93 ans";0.082415
"2006";"Femme";"94 ans";0.095889
"2006";"Femme";"95 ans";0.111029
"2006";"Femme";"96 ans";0.127920
"2006";"Femme";"97 ans";0.146654
"2006";"Femme";"98 ans";0.167352
"2006";"Femme";"99 ans";0.190216
"2006";"Femme";"100 ans";0.215332
"2006";"Femme";"101 ans";0.242764
"2006";"Femme";"102 ans";0.272710
"2006";"Femme";"103 ans";0.305466
"2006";"Femme";"104 ans";0.341308
"2006";"Femme";"105 ans";0.379598
"2006";"Femme";"106 ans";0.419957
"2006";"Femme";"107 ans";0.464753
"2006";"Femme";"108 ans";0.512419
"2006";"Femme";"109 ans";0.562625
"2006";"Femme";"110 ans";0.614945
"2006";"Femme";"111 ans";0.668709
"2006";"Femme";"112 ans";0.722953
"2006";"Femme";"113 ans";0.776389
"2006";"Femme";"114 ans";0.827425
"2006";"Femme";"115 ans";0.874257
"2006";"Femme";"116 ans";0.915061
"2006";"Femme";"117 ans";0.948297
"2006";"Femme";"118 ans";0.973081
"2006";"Femme";"119 ans";0.989550
"2006";"Femme";"120 ans";1.000000
"2007";"Femme";"65 ans";0.001562
"2007";"Femme";"66 ans";0.001689
"2007";"Femme";"67 ans";0.001834
"2007";"Femme";"68 ans";0.002008
"2007";"Femme";"69 ans";0.002215
"2007";"Femme";"70 ans";0.002461
"2007";"Femme";"71 ans";0.002750
"2007";"Femme";"72 ans";0.003097
"2007";"Femme";"73 ans";0.003511
"2007";"Femme";"74 ans";0.004008
"2007";"Femme";"75 ans";0.004603
"2007";"Femme";"76 ans";0.005317
"2007";"Femme";"77 ans";0.006176
"2007";"Femme";"78 ans";0.007213
"2007";"Femme";"79 ans";0.008463
"2007";"Femme";"80 ans";0.009986
"2007";"Femme";"81 ans";0.011673
"2007";"Femme";"82 ans";0.013571
"2007";"Femme";"83 ans";0.015842
"2007";"Femme";"84 ans";0.018558
"2007";"Femme";"85 ans";0.021821
"2007";"Femme";"86 ans";0.025744
"2007";"Femme";"87 ans";0.030447
"2007";"Femme";"88 ans";0.036053
"2007";"Femme";"89 ans";0.042682
"2007";"Femme";"90 ans";0.050448
"2007";"Femme";"91 ans";0.059461
"2007";"Femme";"92 ans";0.069829
"2007";"Femme";"93 ans";0.081677
"2007";"Femme";"94 ans";0.095092
"2007";"Femme";"95 ans";0.110155
"2007";"Femme";"96 ans";0.126969
"2007";"Femme";"97 ans";0.145630
"2007";"Femme";"98 ans";0.166258
"2007";"Femme";"99 ans";0.189058
"2007";"Femme";"100 ans";0.214120
"2007";"Femme";"101 ans";0.241509
"2007";"Femme";"102 ans";0.271426
"2007";"Femme";"103 ans";0.304168
"2007";"Femme";"104 ans";0.340014
"2007";"Femme";"105 ans";0.378331
"2007";"Femme";"106 ans";0.418745
"2007";"Femme";"107 ans";0.463612
"2007";"Femme";"108 ans";0.511375
"2007";"Femme";"109 ans";0.561701
"2007";"Femme";"110 ans";0.614162
"2007";"Femme";"111 ans";0.668082
"2007";"Femme";"112 ans";0.722489
"2007";"Femme";"113 ans";0.776086
"2007";"Femme";"114 ans";0.827268
"2007";"Femme";"115 ans";0.874217
"2007";"Femme";"116 ans";0.915099
"2007";"Femme";"117 ans";0.948370
"2007";"Femme";"118 ans";0.973150
"2007";"Femme";"119 ans";0.989589
"2007";"Femme";"120 ans";1.000000
"2008";"Femme";"65 ans";0.001525
"2008";"Femme";"66 ans";0.001649
"2008";"Femme";"67 ans";0.001792
"2008";"Femme";"68 ans";0.001963
"2008";"Femme";"69 ans";0.002168
"2008";"Femme";"70 ans";0.002411
"2008";"Femme";"71 ans";0.002697
"2008";"Femme";"72 ans";0.003040
"2008";"Femme";"73 ans";0.003452
"2008";"Femme";"74 ans";0.003945
"2008";"Femme";"75 ans";0.004536
"2008";"Femme";"76 ans";0.005245
"2008";"Femme";"77 ans";0.006098
"2008";"Femme";"78 ans";0.007127
"2008";"Femme";"79 ans";0.008368
"2008";"Femme";"80 ans";0.009879
"2008";"Femme";"81 ans";0.011549
"2008";"Femme";"82 ans";0.013425
"2008";"Femme";"83 ans";0.015668
"2008";"Femme";"84 ans";0.018352
"2008";"Femme";"85 ans";0.021575
"2008";"Femme";"86 ans";0.025452
"2008";"Femme";"87 ans";0.030101
"2008";"Femme";"88 ans";0.035647
"2008";"Femme";"89 ans";0.042211
"2008";"Femme";"90 ans";0.049907
"2008";"Femme";"91 ans";0.058850
"2008";"Femme";"92 ans";0.069170
"2008";"Femme";"93 ans";0.080965
"2008";"Femme";"94 ans";0.094305
"2008";"Femme";"95 ans";0.109291
"2008";"Femme";"96 ans";0.126029
"2008";"Femme";"97 ans";0.144615
"2008";"Femme";"98 ans";0.165174
"2008";"Femme";"99 ans";0.187912
"2008";"Femme";"100 ans";0.212919
